,Unnamed: 0,domain,url,seed_type,link_type,title
0,0,1c-shop.umidemo.ru,http://1c-shop.umidemo.ru/market/1c/sector/agriculture/,product,other,Сельское и лесное хозяйство
1,1,1c-bsoft.ru,http://1c-bsoft.ru/emarket/cart/,product,other,Корзина товаров
2,2,1-rdc.ru,http://1-rdc.ru/product/572730/komplekt-massazhnyh-elektrodov/,product,other,Комплект массажных электродов цена 3699.00 руб. в Москве купить - Дэнас официальный сайт 1-rdc.ru
3,3,1c.pro100-it.ru,https://1c.pro100-it.ru/journal/news/mir-1s/podvodim-itogi-konkursa-statey-po-perekhodu-s-sistemy-sap_1735303/,product,other,
4,4,1c-shop.umidemo.ru,http://1c-shop.umidemo.ru/market/1c/stateacc/,product,other,1С:Бухгалтерия государственного учреждения 8
5,5,1c-bsoft.ru,http://1c-bsoft.ru/sitemap/,product,other,Карта сайта
6,6,1c.pro100-it.ru,https://1c.pro100-it.ru/public/1060737/,product,other,
7,7,1-cons.ru,https://1-cons.ru/products/,product,other,Программы
8,8,1-cons.ru,https://1-cons.ru/products/dokumentooborot/,product,other,Документооборот
9,9,1c-bsoft.ru,http://1c-bsoft.ru/privacy/,product,other,Условия работы сайта
10,10,1-cons.ru,https://1-cons.ru/training/,product,other,Обслуживание 1С
11,11,1-cons.ru,http://1-cons.ru/training/,product,other,Обслуживание 1С
12,12,1c.pro100-it.ru,https://1c.pro100-it.ru/public/1726872/,product,other,
13,13,1-cons.ru,http://1-cons.ru/products/,product,other,Программы
14,14,1-cons.ru,http://1-cons.ru/emarket/cart/,product,other,"Программа 1С - продажа, аренда в облаке, обучение"
15,15,1-cons.ru,http://1-cons.ru/users/forget/,product,other,"Программа 1С - продажа, аренда в облаке, обучение"
16,16,1-cons.ru,http://1-cons.ru/users/registrate/,product,other,"Программа 1С - продажа, аренда в облаке, обучение"
17,17,1-cons.ru,http://1-cons.ru/contacts/#contacts-info,product,contact,Контакты
18,18,1c.pro100-it.ru,https://1c.pro100-it.ru/public/1732527/,product,other,
19,19,1c.pro100-it.ru,https://1c.pro100-it.ru/public/1723737/,product,other,
20,20,1c.pro100-it.ru,https://1c.pro100-it.ru/1c/articles/1545079/,product,other,
21,21,1c.pro100-it.ru,https://1c.pro100-it.ru/public/1716474/,product,other,
22,22,1c.pro100-it.ru,https://1c.pro100-it.ru/1c/articles/591732/,product,other,
23,23,1c.pro100-it.ru,https://1c.pro100-it.ru/1c/articles/1177144/,product,other,
24,24,1c.pro100-it.ru,https://1c.pro100-it.ru/public/1720221/,product,other,
25,25,1c.pro100-it.ru,https://1c.pro100-it.ru/public/561617/,product,other,
26,26,1c.pro100-it.ru,https://1c.pro100-it.ru/courses/1682300/,product,other,
27,27,1c.pro100-it.ru,https://1c.pro100-it.ru/home/ref/,product,other,
28,28,1c.pro100-it.ru,https://1c.pro100-it.ru/journal/news/mir-1s/1s-8-3-22-teper-v-statuse-rabochego-reliza-tekhnologicheskoy-platformy_1735114/,product,other,
29,29,1c.pro100-it.ru,https://1c.pro100-it.ru/journal/news/mir-1s/glavnyy-priz-konferentsii-infostart-event-2022-nabor-dlya-umnogo-doma_1735609/,product,other,
30,30,1c.pro100-it.ru,https://1c.pro100-it.ru/journal/news/uchet-nalogi-pravo/mintrud-razyasnil-poryadok-priostanovki-trudovogo-dogovora-s-mobilizovannym-sotrudnikom_1735687/,product,other,
31,31,1c.pro100-it.ru,https://1c.pro100-it.ru/journal/news/mir-1s/testirovanie-1s-professional-budet-prokhodit-na-baze-novoy-versii-1s-unf-3-0_1735695/,product,other,
32,32,1c.pro100-it.ru,https://1c.pro100-it.ru/journal/news/,product,other,
33,33,1c.pro100-it.ru,https://1c.pro100-it.ru/job/vacancy/1721847/,product,other,
34,34,1c.pro100-it.ru,https://1c.pro100-it.ru/job/vacancy/1702061/,product,other,
35,35,1c.pro100-it.ru,https://1c.pro100-it.ru/job/vacancy/1702048/,product,other,
36,36,1c.pro100-it.ru,https://1c.pro100-it.ru/job/vacancy/1727320/,product,other,
37,37,1c.pro100-it.ru,https://1c.pro100-it.ru/job/vacancy/1735680/,product,other,
38,38,1c.pro100-it.ru,https://1c.pro100-it.ru/1c/articles/1729089/,product,other,
39,39,1c.pro100-it.ru,https://1c.pro100-it.ru/public/1735681/,product,other,
40,40,1c.pro100-it.ru,https://1c.pro100-it.ru/public/1735433/,product,other,
41,41,1c.pro100-it.ru,https://1c.pro100-it.ru/1c/articles/1733471/,product,other,
42,42,1c.pro100-it.ru,https://1c.pro100-it.ru/home/new/,product,other,
43,43,1c.pro100-it.ru,https://1c.pro100-it.ru/1c/articles/1733279/,product,other,
44,44,1c.pro100-it.ru,https://1c.pro100-it.ru/1c/articles/1733628/,product,other,
45,45,1c.pro100-it.ru,https://1c.pro100-it.ru/journal/news/news/utverzhdena-forma-zaklyucheniya-o-tsene-na-produktsiyu-goz_1734114/,product,other,
46,46,1c.pro100-it.ru,https://1c.pro100-it.ru/public/1734520/,product,other,
47,47,1c.pro100-it.ru,https://1c.pro100-it.ru/1c/articles/1735489/,product,other,
48,48,1c.pro100-it.ru,https://1c.pro100-it.ru/trend/,product,other,
49,49,1c.pro100-it.ru,https://1c.pro100-it.ru/profile/orders/basket/,product,other,
50,50,1c.pro100-it.ru,https://1c.pro100-it.ru/video/,product,other,
51,51,1c.pro100-it.ru,https://1c.pro100-it.ru/webinars/,product,other,
52,52,1c.pro100-it.ru,https://1c.pro100-it.ru/job/vacancy/,product,other,
53,53,1c.pro100-it.ru,https://1c.pro100-it.ru/public/edu/,product,other,
54,54,1c.pro100-it.ru,https://1c.pro100-it.ru/public/app1C/,product,other,
55,55,1c.pro100-it.ru,http://1c.pro100-it.ru/auth/?backurl=/,product,other,
56,56,1c.pro100-it.ru,https://1c.pro100-it.ru/public/1c-config/,product,other,
57,57,1c.pro100-it.ru,https://1c.pro100-it.ru/public/article/,product,other,
58,58,1c.pro100-it.ru,https://1c.pro100-it.ru/journal/,product,other,
59,59,1c-sovmestimo.ru,https://1c-sovmestimo.ru/auth/?forgot_password=yes,product,other,Запрос пароля
60,60,1c-sovmestimo.ru,https://1c-sovmestimo.ru/catalog/allbazconfig/1s_bukhgalteriya_8_bazovaya_versiya_elektronnaya_postavka_prodazha_cherez_dilerov_i_franchayzi/,product,other,1С:Бухгалтерия 8 базовая версия. Электронная поставка Продажа через дилеров и франчайзи
61,61,1c-sovmestimo.ru,https://1c-sovmestimo.ru/partners/news/,product,other,Новости
62,62,1c-sovmestimo.ru,https://1c-sovmestimo.ru/partners/news/detail.php?ID=673369,product,other,"Продукт ""CargoPrime: управление терминальным комплексом"" компании ""Диалог Информационные Технологии"" получил очередной сертификат ""Совместимо! Система программ 1С:Предприятие"""
63,63,1c.pro100-it.ru,https://1c.pro100-it.ru/register.php,product,other,
64,64,1c-sovmestimo.ru,https://1c-sovmestimo.ru/partners/news/detail.php?ID=673370,product,other,"Продукт ""1С-Рарус: Управление аптекой"" компании ""1С-Рарус"" получил очередной сертификат ""Совместимо! Система программ 1С:Предприятие"""
65,65,1c.pro100-it.ru,https://1c.pro100-it.ru/cloud/1119198/,product,requisite,
66,66,1c.pro100-it.ru,https://1c.pro100-it.ru/job/about/,product,about,
67,67,1c-sovmestimo.ru,https://1c-sovmestimo.ru/partners/news/detail.php?ID=673371,product,other,"Продукт ""Учет социальных услуг и получателей"" компании ""Фабрика программ"" получил очередной сертификат ""Совместимо! Система программ 1С:Предприятие"""
68,68,1c.pro100-it.ru,https://1c.pro100-it.ru/journal/news/mir-1s/infostart-pozdravlyaet-s-nastupayushchim-dnem-programmista-i-darit-podarki_1724726/,product,payment,
69,69,1c-sovmestimo.ru,https://1c-sovmestimo.ru/partners/news/detail.php?ID=673372,product,other,"Продукт ""Сводная бухгалтерская отчетность для облачных систем"" компании ""Бизнес ИТ"" получил сертификат ""Совместимо! Система программ 1С:Предприятие"""
70,70,1c-sovmestimo.ru,https://1c-sovmestimo.ru/action,product,other,Акции компании
71,71,1c.pro100-it.ru,https://1c.pro100-it.ru/public/1735596/,product,payment,
72,72,1c.pro100-it.ru,https://1c.pro100-it.ru/job/project/,product,other,
73,73,1c-sovmestimo.ru,https://1c-sovmestimo.ru/action/detail.php?ID=671795,product,other,Подарки при покупке решений
74,74,1c-sovmestimo.ru,https://1c-sovmestimo.ru/catalog/1s%3Abuhgalteriya_8/1s%3Abuhgalteriya_8_bazovaya_versiya/,product,other,1С:Бухгалтерия 8. Базовая версия
75,75,1c-sovmestimo.ru,https://1c-sovmestimo.ru/catalog/1s%3Auproshchenka_8/1s%3Auproshchenka_8/,product,other,1С:Упрощенка 8 Базовая версия
76,76,1c-sovmestimo.ru,https://1c-sovmestimo.ru/catalog/1s%3Azarplata_i_upravlenie_personalom_8/1s%3Azarplata_i_upravlenie_personalom_8_bazovaya_versiya/,product,other,1С:Зарплата и Управление Персоналом 8. Базовая версия
77,77,1c-sovmestimo.ru,https://1c-sovmestimo.ru/catalog/1s%3Analogoplatelshchik_8/1s%3Analogoplatelshchik_8/,product,other,1С:Налогоплательщик 8 базовая версия
78,78,1c-sovmestimo.ru,https://1c-sovmestimo.ru/catalog/1s%3Aplategnye_dokumenty_8/1s%3Aplategnye_dokumenty_8/,product,other,1С:Платежные документы 8 базовая версия
79,79,1c-sovmestimo.ru,https://1c-sovmestimo.ru/catalog/1s%3Apredprinimatel_8/1s%3Apredprinimatel_8/,product,other,1С:Предприниматель 8 базовая версия
80,80,1c-sovmestimo.ru,https://1c-sovmestimo.ru/catalog/1s%3Abuhgalteriya_8/1c%3Abuhgalteriya_8_prof/,product,other,1C:Бухгалтерия 8 ПРОФ (программная активация)
81,81,1c-sovmestimo.ru,https://1c-sovmestimo.ru/catalog/1s%3Abuhgalteriya_8/1s%3Abuhgalteriya_8_korp/,product,other,1С:Бухгалтерия 8 КОРП
82,82,1c-sovmestimo.ru,https://1c-sovmestimo.ru/catalog/1s%3Abyudgetnaya_otchetnost_8/1s%3Abyudgetnaya_otchetnost_8/,product,other,1С:Бюджетная отчетность 8
83,83,1c-sovmestimo.ru,https://1c-sovmestimo.ru/catalog/1s%3Akompleksnaya_avtomatizatsiya_8/1s%3Akompleksnaya_avtomatizatsiya_8/,product,other,1С:Комплексная автоматизация 8
84,84,1c-sovmestimo.ru,https://1c-sovmestimo.ru/catalog/1s%3Aroznitsa_8/1s%3Aroznitsa_8/,product,other,1С:Розница 8 ПРОФ
85,85,1c-bsoft.ru,http://1c-bsoft.ru/arenda-1s/1s-grm/,product,other,1С:Готовое Рабочее Место
86,86,1c-bsoft.ru,http://1c-bsoft.ru/arenda-1s/1s-v-oblake/,product,other,1С в облаке
87,87,1c-bsoft.ru,http://1c-bsoft.ru/arenda-1s/1c-fresh/,product,other,1C:Fresh
88,88,1c-sovmestimo.ru,https://1c-sovmestimo.ru/catalog/section.php?TYPE=1201,product,other,1С Совместимо
89,89,1c-bsoft.ru,http://1c-bsoft.ru/servisy-1s/1s-nomenklatura/,product,other,1С-Номенклатура
90,90,1c-sovmestimo.ru,https://1c-sovmestimo.ru/catalog/section.php?TYPE=1200,product,other,Доп лицензии
91,91,1c-bsoft.ru,http://1c-bsoft.ru/servisy-1s/1s-edo/,product,other,1С-ЭДО
92,92,1c-sovmestimo.ru,https://1c-sovmestimo.ru/catalog/section.php?TYPE=1199,product,other,Конфигурации 1С
93,93,1c-bsoft.ru,http://1c-bsoft.ru/servisy-1s/1s-ofd/,product,other,1С-ОФД
94,94,1c-sovmestimo.ru,https://1c-sovmestimo.ru/about,product,about,О магазине
95,95,1c-bsoft.ru,http://1c-bsoft.ru/servisy-1s/1s-kontragent/,product,other,1С-Контрагент
96,96,1c-sovmestimo.ru,https://1c-sovmestimo.ru/about/svyaz_obr.php,product,contact,Обратная связь
97,97,1c-bsoft.ru,http://1c-bsoft.ru/servisy-1s/1s-otchetnost/,product,other,1С-Отчетность
98,98,1c-bsoft.ru,http://1c-bsoft.ru/servisy-1s/1s-etp/,product,other,1С-ЭТП
99,99,1c-bsoft.ru,http://1c-bsoft.ru/1c/1s-roznica/,product,other,1С:Розница
100,100,1c-bsoft.ru,http://1c-bsoft.ru/1c/1s-upravlenie-torgovlej/,product,other,1С:Управление Торговлей
101,101,1c-bsoft.ru,http://1c-bsoft.ru/1c/1s-raschet-kvartplaty-i-buhgalteriya-zhkh/,product,other,1С:Расчет квартплаты и бухгалтерия ЖКХ
102,102,1c-bsoft.ru,http://1c-bsoft.ru/1c/our_firm/,product,other,1С:Управление нашей фирмой 8 (УНФ)
103,103,1c-bsoft.ru,http://1c-bsoft.ru/1c/hrm_prof/,product,other,1С:Зарплата и Управление Персоналом
104,104,1c-bsoft.ru,http://1c-bsoft.ru/1c/1s-buhgalteriya/,product,other,1С:Бухгалтерия 8 на 1 пользователя
105,105,1c-bsoft.ru,http://1c-bsoft.ru/arenda-1s/,product,other,Аренда 1С
106,106,1c-bsoft.ru,http://1c-bsoft.ru/buhgalterskoe-obsluzhivanie/,product,other,Бухгалтерское обслуживание
107,107,1c-bsoft.ru,http://1c-bsoft.ru/oborudovanie/,product,other,
108,108,1c-bsoft.ru,http://1c-bsoft.ru/1c/,product,other,Программы 1С
109,109,1c-bsoft.ru,http://1c-bsoft.ru/servisy-1s/,product,other,Сервисы 1С
110,110,1c-bsoft.ru,http://1c-bsoft.ru/about/advantages/free_advice/,product,about,Бесплатно консультируем
111,111,1c-bsoft.ru,http://1c-bsoft.ru/about/advantages/services/,product,about,Широкий спектр услуг
112,112,1c-shop.umidemo.ru,http://1c-shop.umidemo.ru/market/1c/holding/,product,other,1С:Управление холдингом 8
113,113,1c-bsoft.ru,http://1c-bsoft.ru/about/advantages/quality/,product,about,Гарантия качества
114,114,1c-shop.umidemo.ru,http://1c-shop.umidemo.ru/market/1c/doc8/,product,other,1С:Документооборот 8 ПРОФ
115,115,1c-bsoft.ru,http://1c-bsoft.ru/about/advantages/,product,about,Наши преимущества
116,116,1c-shop.umidemo.ru,http://1c-shop.umidemo.ru/market/1c/hrm/,product,other,1С:Зарплата и Управление Персоналом 8 ПРОФ
117,117,1c-bsoft.ru,http://1c-bsoft.ru/obuchenie1/,product,other,Курсы по 1C
118,118,1c-bsoft.ru,http://1c-bsoft.ru/about/rekvizity/,product,about,Реквизиты ООО «Бизнес-Софт»
119,119,1c-shop.umidemo.ru,http://1c-shop.umidemo.ru/market/1c/managing/,product,other,1С:Управляющий. Стандарт
120,120,1c-bsoft.ru,http://1c-bsoft.ru/about/certificates/,product,about,Сертификаты
121,121,1c-shop.umidemo.ru,http://1c-shop.umidemo.ru/market/1c/our_firm/,product,other,1С:Управление нашей фирмой 8 (УНФ). Базовая версия
122,122,1c-bsoft.ru,http://1c-bsoft.ru/about/,product,about,О компании
123,123,1c-bsoft.ru,http://1c-bsoft.ru/contacts/#contacts-info,product,contact,Контакты
124,124,1c-shop.umidemo.ru,http://1c-shop.umidemo.ru/presscenter/promo/2/,product,other,
125,125,1c-shop.umidemo.ru,http://1c-shop.umidemo.ru/presscenter/promo/3/,product,other,
126,126,1c-shop.umidemo.ru,http://1c-shop.umidemo.ru/presscenter/news_1c/,product,other,Новости 1С
127,127,1c-shop.umidemo.ru,http://1c-shop.umidemo.ru/presscenter/articles/,product,other,Новости
128,128,1c-shop.umidemo.ru,http://1c-shop.umidemo.ru/presscenter/promo/1/,product,other,
129,129,1c-shop.umidemo.ru,http://1c-shop.umidemo.ru/training/corporate/,product,other,Корпоративное обучение
130,130,1c-shop.umidemo.ru,http://1c-shop.umidemo.ru/presscenter/promo/,product,other,Акции
131,131,1c-shop.umidemo.ru,http://1c-shop.umidemo.ru/training/courses_salary/,product,other,Курсы 1С: Зарплата
132,132,1c-shop.umidemo.ru,http://1c-shop.umidemo.ru/training/courses_accounting/,product,other,Курсы 1С: Бухгалтерия
133,133,1c-shop.umidemo.ru,http://1c-shop.umidemo.ru/training/individual_training/,product,other,Индивидуальное обучение
134,134,1c-shop.umidemo.ru,http://1c-shop.umidemo.ru/services/implementation/,product,other,Внедрение 1С
135,135,1c-shop.umidemo.ru,http://1c-shop.umidemo.ru/services/rent/,product,other,Аренда 1С
136,136,1c-shop.umidemo.ru,http://1c-shop.umidemo.ru/services/settings/,product,other,Настройка 1С
137,137,1c-shop.umidemo.ru,http://1c-shop.umidemo.ru/services/service/,product,other,Обслуживание 1С
138,138,1c-shop.umidemo.ru,http://1c-shop.umidemo.ru/services/1c_its/,product,other,Информационно-технологическое сопровождение 1С
139,139,1c-shop.umidemo.ru,http://1c-shop.umidemo.ru/market/umi/,product,other,Продукты ЮмиСофт
140,140,1c-shop.umidemo.ru,http://1c-shop.umidemo.ru/market/sites/,product,other,Готовые сайты
141,141,1c-shop.umidemo.ru,http://1c-shop.umidemo.ru/market/computers/,product,other,Компьютеры
142,142,1c-shop.umidemo.ru,http://1c-shop.umidemo.ru/market/soft/,product,other,Программное обеспечение
143,143,1c-shop.umidemo.ru,http://1c-shop.umidemo.ru/market/training_material/,product,other,Учебные материалы
144,144,1c-shop.umidemo.ru,http://1c-shop.umidemo.ru/market/1c/,product,other,Продукты 1С:Предприятие
145,145,1crg.ru,http://1crg.ru/catalog/1cv8/lic,product,other,Лицензии к продуктам на платформе 1С:Предприятие 8 - Каталог продуктов 1С
146,146,1crg.ru,http://1crg.ru/catalog/1cv8/retail,product,other,1С:Розница 8 - Каталог продуктов 1С
147,147,1c-shop.umidemo.ru,http://1c-shop.umidemo.ru/presscenter/,product,other,Пресс-центр
148,148,1crg.ru,http://1crg.ru/catalog/1cv8/small-firm,product,other,1С:Управление небольшой фирмой 8 - Каталог продуктов 1С
149,149,1c-shop.umidemo.ru,http://1c-shop.umidemo.ru/training/,product,other,Обучение
150,150,1c-shop.umidemo.ru,http://1c-shop.umidemo.ru/services/,product,other,Услуги
151,151,1crg.ru,http://1crg.ru/catalog/1cv8/complex-automation,product,other,1С:Комплексная автоматизация 8 - Каталог продуктов 1С
152,152,1crg.ru,http://1crg.ru/catalog/1cv8/docflow,product,other,1С:Документооборот - Каталог продуктов 1С
153,153,1c-shop.umidemo.ru,http://1c-shop.umidemo.ru/market/,product,other,Продукты
154,154,1crg.ru,http://1crg.ru/catalog/1cv8/trade_management,product,other,1С:Управление торговлей 8 - Каталог продуктов 1С
155,155,1c-shop.umidemo.ru,http://1c-shop.umidemo.ru/emarket/cart/,product,other,Корзина товаров
156,156,1crg.ru,http://1crg.ru/catalog/1cv8/hr_management,product,other,1С:Зарплата и управление персоналом 8 - Каталог продуктов 1С
157,157,1c-shop.umidemo.ru,http://1c-shop.umidemo.ru/users/forget/,product,other,Восстановление пароля
158,158,1crg.ru,http://1crg.ru/catalog/1cv8/accounting,product,other,1С:Бухгалтерия 8 - Каталог продуктов 1С
159,159,1c-shop.umidemo.ru,http://1c-shop.umidemo.ru/users/registrate/,product,other,Регистрация
160,160,1c-shop.umidemo.ru,http://1c-shop.umidemo.ru/about/reviews/10/,product,about,Отзыв компании «Ресурс»
161,161,1crg.ru,http://1crg.ru/catalog/1cv8/lic/,product,other,Лицензии к продуктам на платформе 1С:Предприятие 8 - Каталог продуктов 1С
162,162,1c-shop.umidemo.ru,http://1c-shop.umidemo.ru/about/reviews/9/,product,about,Отзыв компании «Гранд-Ком»
163,163,1c-shop.umidemo.ru,http://1c-shop.umidemo.ru/about/reviews/8/,product,about,Отзыв компании «Темп-Строй»
164,164,1crg.ru,http://1crg.ru/catalog/1cv8/,product,other,Программные продукты 1С - Каталог продуктов 1С
165,165,1crg.ru,http://1crg.ru/catalog/,product,other,Программные продукты 1С - Каталог продуктов 1С
166,166,1c-shop.umidemo.ru,http://1c-shop.umidemo.ru/about/advantages/free_advice/,product,about,Бесплатно консультируем
167,167,1crg.ru,http://1crg.ru/services/its,product,other,1С:ИТС - Обслуживание 1С
168,168,1c-shop.umidemo.ru,http://1c-shop.umidemo.ru/about/advantages/services1/,product,about,Широкий спектр услуг
169,169,1crg.ru,http://1crg.ru/services/,product,other,"Стоимость услуг сопровождения, внедрения, настройки программных продуктов 1С"
170,170,1crg.ru,http://1crg.ru/details/,product,requisite,Реквизиты компании «Расширяя границы»
171,171,1c-shop.umidemo.ru,http://1c-shop.umidemo.ru/about/advantages/,product,about,Наши преимущества
172,172,1crg.ru,http://1crg.ru/about/,product,about,О компании
173,173,1c-shop.umidemo.ru,http://1c-shop.umidemo.ru/about/certificates/,product,about,Сертификаты
174,174,1c-shop.umidemo.ru,http://1c-shop.umidemo.ru/about/specialoffer/,product,about,Спецпредложения
175,175,1crg.ru,http://1crg.ru/contact/,product,contact,Контакты компании «Расширяя границы»
176,176,1-rdc.ru,http://1-rdc.ru/product/572730/denas-vertebra-2-pokoleniya-novinka/,product,other,Аппарат ДЭНАС-Вертебра официальный сайт купить в Москве - Дэнас официальный сайт 1-rdc.ru
177,177,1c-shop.umidemo.ru,http://1c-shop.umidemo.ru/about/reviews/,product,about,Отзывы
178,178,1c-shop.umidemo.ru,http://1c-shop.umidemo.ru/about/vacancies/,product,about,Вакансии
179,179,1c-shop.umidemo.ru,http://1c-shop.umidemo.ru/about/advantages/quality/,product,about,Гарантия качества
180,180,1-rdc.ru,http://1-rdc.ru/product/572730/denas-osteo-2-pokoleniya-novinka/,product,other,ДЭНАС-Остео цена 7499.00 руб. в Москве купить - Дэнас официальный сайт 1-rdc.ru
181,181,1c-shop.umidemo.ru,http://1c-shop.umidemo.ru/about/,product,about,О компании
182,182,1-rdc.ru,http://1-rdc.ru/product/572730/neirodens-pkm-7/,product,other,НЕЙРОДЭНС ПКМ Официальный сайт - Дэнас официальный сайт 1-rdc.ru
183,183,1c-shop.umidemo.ru,http://1c-shop.umidemo.ru/contacts/#contacts-info,product,contact,Контакты
184,184,1-rdc.ru,http://1-rdc.ru/product/572730/lados/,product,other,Ладос Новинка 2018 цена 9999.00 руб. в Москве купить - Дэнас официальный сайт 1-rdc.ru
185,185,1c-shop.umidemo.ru,http://1c-shop.umidemo.ru/about/library_knowledge/,product,about,Библиотека знаний
186,186,1-rdc.ru,http://1-rdc.ru/product/572730/diadens-kosmo/,product,other,ДиаДЭНС-Космо цена 8999.00 руб. в Москве купить - Дэнас официальный сайт 1-rdc.ru
187,187,1-rdc.ru,http://1-rdc.ru/product/572730/denas-kardio-3-pokoleniya-novinka/,product,other,ДЭНАС Кардио цена 7999.00 руб. в Москве купить - Дэнас официальный сайт 1-rdc.ru
188,188,1-rdc.ru,http://1-rdc.ru/category/572730/vynosnye-electrody/,product,other,Выносные электроды - Дэнас официальный сайт 1-rdc.ru
189,189,1-rdc.ru,http://1-rdc.ru/category/572730/apparaty-merkuriy/,product,other,Аппараты нервно-мышечной стимуляции компании СТЛ купить в Москве - Дэнас официальный сайт 1-rdc.ru
190,190,1-rdc.ru,http://1-rdc.ru/category/572730/elektrody-skenar/,product,other,Выносные электроды Скэнар купить в Москве  - Дэнас официальный сайт 1-rdc.ru
191,191,1-rdc.ru,http://1-rdc.ru/category/572730/apparaty-skenar/,product,other,Аппараты Скэнар купить в Москве от производителя - Дэнас официальный сайт 1-rdc.ru
192,192,1-rdc.ru,http://1-rdc.ru/category/572730/pechatnaya-produkciya/,product,other,Практические руководства по ДЭНАС в Москве - Дэнас официальный сайт 1-rdc.ru
193,193,1-rdc.ru,http://1-rdc.ru/category/572730/odeyalo-i-odezhda-olm/,product,other,Одеяло и одежда ОЛМ в Москве - Дэнас официальный сайт 1-rdc.ru
194,194,1-rdc.ru,http://1-rdc.ru/category/572730/malavtiliny/,product,other,Крем Малавтилин купить в Москве - Дэнас официальный сайт 1-rdc.ru
195,195,1-rdc.ru,http://1-rdc.ru/category/572730/kosmetika-i-bad/,product,other,Косметика и Бад Дэнас  в Москве - Дэнас официальный сайт 1-rdc.ru
196,196,1-rdc.ru,http://1-rdc.ru/category/572730/elektrody/,product,other,Выносные электроды Дэнас  купить в Москве - Дэнас официальный сайт 1-rdc.ru
197,197,1-rdc.ru,http://1-rdc.ru/category/572730/apparaty/,product,other,Аппараты Дэнас и НейроДэнс купить в Москве со скидкой - Дэнас официальный сайт 1-rdc.ru
198,198,1-rdc.ru,http://1-rdc.ru/review/neyrodens-denas/,product,other,НейроДэнс Дэнас - Дэнас официальный сайт 1-rdc.ru
199,199,1-rdc.ru,http://1-rdc.ru/review/neyrodens-vynosnye-elektrody/,product,other,НейроДэнс выносные электроды - Дэнас официальный сайт 1-rdc.ru
200,200,1-rdc.ru,http://1-rdc.ru/review/merkuriy-nervno-myshechnyy/,product,other,Меркурий нервно мышечный - Дэнас официальный сайт 1-rdc.ru
201,201,1-rdc.ru,http://1-rdc.ru/review/lados-apparat/,product,other,Ладос аппарат - Дэнас официальный сайт 1-rdc.ru
202,202,1-rdc.ru,http://1-rdc.ru/review/zhilet-lechebnyy-mnogosloynyy-olm/,product,other,жилет лечебный многослойный олм - Дэнас официальный сайт 1-rdc.ru
203,203,1-rdc.ru,http://1-rdc.ru/review/denas-ochki/,product,other,Дэнас очки - Дэнас официальный сайт 1-rdc.ru
204,204,1-rdc.ru,http://1-rdc.ru/review/denas-osteo-pro/,product,other,Дэнас Остео про - Дэнас официальный сайт 1-rdc.ru
205,205,1-rdc.ru,http://1-rdc.ru/review/denas-pkm-applikatory/,product,other,Дэнас Пкм аппликаторы - Дэнас официальный сайт 1-rdc.ru
206,206,1-rdc.ru,http://1-rdc.ru/review/denas-orto/,product,other,Дэнас орто - Дэнас официальный сайт 1-rdc.ru
207,207,1-rdc.ru,http://1-rdc.ru/review/denas-kosmo-maska/,product,other,Дэнас космо маска - Дэнас официальный сайт 1-rdc.ru
208,208,1-rdc.ru,http://1-rdc.ru/review/denas-kompleks-pribor/,product,other,Дэнас комплекс прибор - Дэнас официальный сайт 1-rdc.ru
209,209,1-rdc.ru,http://1-rdc.ru/review/denas-malavtilin/,product,other,Дэнас Малавтилин - Дэнас официальный сайт 1-rdc.ru
210,210,1-rdc.ru,http://1-rdc.ru/review/denas-kardio-mini-apparat/,product,other,Дэнас Кардио мини аппарат - Дэнас официальный сайт 1-rdc.ru
211,211,1-rdc.ru,http://1-rdc.ru/review/diadens-osteo/,product,other,ДиаДэнс Остео - Дэнас официальный сайт 1-rdc.ru
212,212,1-rdc.ru,http://1-rdc.ru/review/auzt-delta/,product,other,аузт Дельта - Дэнас официальный сайт 1-rdc.ru
213,213,1-rdc.ru,http://1-rdc.ru/review/apparat-stl-delta-kombi/,product,other,аппарат стл Дэльта комби - Дэнас официальный сайт 1-rdc.ru
214,214,1c-newtech.ru,http://1c-newtech.ru/catalog/printery-etiketok/urovo-mobilnyy-bluetooth-printer-k329/,product,other,UROVO Мобильный bluetooth принтер K329
215,215,1-rdc.ru,http://1-rdc.ru/review/denas-vertebra-pribor/,product,other,Дэнас Вертебра прибор - Дэнас официальный сайт 1-rdc.ru
216,216,1-rdc.ru,http://1-rdc.ru/cart/,product,other,Корзина - Дэнас официальный сайт 1-rdc.ru
217,217,1c-newtech.ru,http://1c-newtech.ru/catalog/po/sistemnoe-po/,product,other,Системное ПО
218,218,1-rdc.ru,http://1-rdc.ru/order/email/,product,other,Оформление заказа по Email - Дэнас официальный сайт 1-rdc.ru
219,219,1-rdc.ru,http://1-rdc.ru/review/,product,other,Обзоры - Дэнас официальный сайт 1-rdc.ru
220,220,1c-newtech.ru,http://1c-newtech.ru/catalog/printery-etiketok/,product,other,Принтеры этикеток
221,221,1-rdc.ru,http://1-rdc.ru/page/how-to-buy/,product,other,Как купить - Дэнас официальный сайт 1-rdc.ru
222,222,1-rdc.ru,http://1-rdc.ru/cabinet/,product,other,Кабинет - Дэнас официальный сайт 1-rdc.ru
223,223,1-rdc.ru,http://1-rdc.ru/review/apparat-diadens/,product,other,аппарат ДиаДэнс - Дэнас официальный сайт 1-rdc.ru
